,encoding,probabilities
160,"[[ -9.064778  -13.24947    -3.139307  -20.804888  -14.026456  -20.334692
  -15.409711  -23.214478   -7.55575   -19.815369   -9.407739  -10.032593
   -8.518132   -5.6302676 -18.444458   -9.885334   33.892788  -19.859972
   -8.117734  -13.23282    -6.31542    -4.1122622  -9.374521  -17.353756
  -11.094739   -3.878757   -3.2773077 -10.367762   -5.55656    40.630283
  -11.21754   -19.745195   -3.2317452 -19.463404   -7.7006316 -17.819052
  -20.190166  -17.300842  -12.7202635  -5.346169  -20.520273   24.837978
  -21.612242  -16.896029  -20.987474  -11.117979  -15.423815  -13.263538
  -20.07822    -6.890173   -9.357638  -19.184057   -3.2006924 -16.524328
  -12.730291  -10.415325   -3.4914777  -0.5156384 -14.694292  -22.670994
   -4.3978763 -22.63981   -12.264137  -18.838503 ]]",[[1.]]
161,"[[-18.00958     25.838133   -11.932258   -64.85176    -36.151764
  -61.77362    -41.319508   -55.40901     16.375423   -59.483765
   24.646618   -10.933247    30.06052     -0.9711038  -60.228058
   20.96643     30.797297   -66.09353     -7.717015   -24.637793
    2.8052118   -6.2902603  -45.80395    -51.180042   -32.431244
   31.868713   -14.947958    26.149157     1.4380875   40.803265
    1.8164829  -57.98209     22.085764   -57.504753    23.808073
  -39.93176    -64.80968     19.100208   -39.887394    -9.574198
  -61.55611    -16.603586   -63.00116    -61.693268   -63.339417
  -24.096102   -48.927986   -56.41074    -59.338753    -1.7298617
  -31.47292    -58.912434     6.765072    -6.807643   -35.13907
  -10.070817    -5.358862    -0.90879005 -51.896835   -68.440414
   -9.951488   -64.14356    -25.654858   -61.12216   ]]",[[0.0001109]]
162,"[[-15.061424   11.886083   -8.98506   -50.15381   -28.815985  -47.974316
  -32.769222  -44.831238    7.819083  -46.183838   12.591794  -10.803008
   16.562098   -2.6592407 -46.193295    9.963193   32.76008   -50.681957
   -7.9249244 -20.939344   -0.4260765  -5.488393  -33.450157  -39.921005
  -25.300247   19.545485  -10.934965   13.212954   -1.0239537  41.836906
   -3.0908484 -45.16214    13.656493  -44.80853    12.727557  -32.739067
  -49.89772     5.745556  -30.739498   -8.240671  -47.866306   -1.889617
  -49.284355  -46.48999   -49.290916  -19.839146  -37.657444  -41.842106
  -46.239235   -3.624567  -24.085762  -45.667213    3.552779  -10.379567
  -27.628134  -10.284317   -4.6123896  -0.7918382 -39.41623   -53.36369
   -7.9836454 -50.404877  -21.164318  -46.914425 ]]",[[0.991702]]
163,"[[-14.4251      7.657124   -8.227103  -46.569565  -27.099075  -44.623314
  -30.771406  -42.48847     5.269926  -42.949867    8.977371  -10.953967
   12.610086   -3.2140906 -42.728027    6.649987   34.196167  -46.88062
   -8.107166  -20.195545   -1.4111596  -5.3243623 -30.295334  -37.202
  -23.546932   16.104185   -9.876593    9.340261   -1.7798127  43.18007
   -4.7693076 -42.04363    11.36566   -41.72698     9.455221  -31.177177
  -46.238724    1.527754  -28.445261   -7.982242  -44.550358    2.781797
  -45.99489   -42.65447   -45.90133   -18.881891  -34.881474  -38.140957
  -43.066963   -4.2483377 -22.263376  -42.43862     2.6877499 -11.753286
  -25.819729  -10.544792   -4.436589   -0.7714651 -36.335194  -49.75568
   -7.478863  -47.137363  -20.178694  -43.398693 ]]",[[0.99993134]]
164,"[[-10.516729   -18.107151    -3.3676283  -22.941141   -15.902173
  -22.478271   -17.355505   -26.407942   -10.430539   -21.979736
  -13.25226    -12.082519   -12.344017    -7.0340605  -20.204336
  -13.591413    41.25631    -21.669874    -9.817498   -15.406881
   -8.048957    -4.899364    -9.506373   -19.271519   -12.308446
   -6.4680476   -3.387874   -14.490949    -7.071349    49.256027
  -14.332893   -21.950153    -5.0970325  -21.624382   -11.018646
  -20.460238   -22.167885   -22.943459   -14.022681    -6.289564
  -22.760944    32.20948    -24.016392   -18.173649   -23.225199
  -12.780029   -16.89285    -13.791329   -22.26926     -8.545687
  -10.191118   -21.165884    -4.256627   -20.537806   -14.272953
  -12.630025    -4.0673466   -0.56326485 -15.8488     -25.07486
   -4.9746532  -25.260128   -14.197907   -20.651752  ]]",[[1.]]
165,"[[-12.732319    13.264184    -7.7338653  -42.632725   -24.29831
  -40.815414   -27.446224   -37.77055      8.478107   -39.3337
   13.132307    -8.782051    16.382013    -1.9334435  -39.5108
   10.865083    24.440012   -43.155727    -6.565053   -17.396147
    0.15686868  -4.7717514  -29.002357   -33.94376    -21.6267
   17.84168     -9.575441    13.864793    -0.5231656   31.634514
   -0.68530023 -38.45847     11.695712   -38.09553     12.881593
  -27.17742    -42.477673     8.71161    -26.435694    -6.800667
  -40.68899     -5.038268   -41.701492   -40.16592    -41.79536
  -16.70671    -32.43961    -36.067703   -39.386173    -2.6231346
  -20.529257   -38.899197     2.6550593   -7.6560874  -23.557302
   -8.387764    -4.2634134   -0.6985638  -33.6755     -45.037357
   -7.169785   -42.572933   -17.865456   -40.15779   ]]",[[0.32832107]]
166,"[[-11.521655    10.268859    -6.784566   -37.741768   -21.673641
  -36.168884   -24.438135   -33.812904     6.6202636  -34.89824
   10.440177    -8.264436    13.24421     -2.1032038  -34.928238
    8.472577    23.282085   -38.10231     -6.2472286  -15.782566
   -0.4077488   -4.3812637  -25.272022   -30.12042    -19.204273
   14.761068    -8.37125     10.986815    -0.9222164   29.888334
   -1.39486    -34.146378     9.550977   -33.79029     10.358648
  -24.418243   -37.57833      6.16832    -23.405901    -6.172971
  -36.07929     -2.3368447  -36.99963    -35.368137   -37.040627
  -15.041894   -28.707844   -31.623041   -34.942356    -2.811591
  -18.114422   -34.455658     1.913037    -7.800922   -20.98562
   -7.961507    -3.9329076   -0.63715684 -29.694906   -39.918133
   -6.476738   -37.821968   -16.111555   -35.50996   ]]",[[0.80325276]]
167,"[[-10.454068    -4.7158747   -4.8157206  -28.934868   -17.927353
  -27.970064   -20.034082   -28.85238     -2.3563843  -27.046858
   -2.0469077   -9.718622    -0.18281493  -4.38582    -26.186451
   -3.1769905   31.823566   -28.520672    -7.577905   -14.925954
   -4.118646    -4.251912   -16.466816   -23.53553    -14.959582
    3.7243438   -5.460744    -2.4603043   -3.8318472   38.989697
   -8.141492   -26.659554     2.384055   -26.388027    -0.88217306
  -21.57455    -28.477705    -9.309631   -17.681898    -5.961342
  -28.038164    15.096553   -29.185667   -25.266615   -28.818771
  -13.24323    -21.570934   -21.598242   -27.232712    -5.472818
  -13.512011   -26.50326     -0.8170545  -13.674541   -16.729324
   -9.770086    -3.5684679   -0.5863346  -21.729969   -31.215946
   -5.2127037  -30.186697   -14.357442   -26.653109  ]]",[[0.9999999]]
168,"[[-13.007177     3.8685417   -7.072347   -40.65388    -23.958961
  -39.02714    -27.123781   -37.871353     2.9489875  -37.601032
    5.5602403  -10.406906     8.659369    -3.4822915  -37.1853
    3.6326988   33.02466    -40.751434    -7.808482   -18.309633
   -2.1538334   -4.887932   -25.773767   -32.596916   -20.613438
   12.229047    -8.381171     5.6920743   -2.3261888   41.344646
   -5.711108   -36.847637     8.593128   -36.542217     6.261996
  -27.878675   -40.30187     -1.7467445  -24.78526     -7.234137
  -39.00214      6.3943596  -40.336758   -36.84116    -40.17509
  -16.897364   -30.430044   -32.72812    -37.734497    -4.517019
  -19.333803   -37.085167     1.6536975  -12.162652   -22.739357
  -10.142514    -4.089193    -0.70584553 -31.514791   -43.577038
   -6.6767235  -41.420994   -18.120398   -37.769012  ]]",[[0.99999523]]
169,"[[-14.788246   11.46899    -8.799293  -49.15034   -28.259441  -47.018818
  -32.12977   -43.963512    7.548621  -45.266438   12.200622  -10.644116
   16.078358   -2.6529777 -45.2608      9.624542   32.295696  -49.655468
   -7.817769  -20.563417   -0.4851468  -5.3932104 -32.72304   -39.132328
  -24.804358   19.029364  -10.707174   12.792766   -1.0632946  41.222195
   -3.1260648 -44.269962   13.290264  -43.921604   12.350934  -32.120678
  -48.895393    5.442742  -30.126106   -8.093997  -46.914494   -1.604274
  -48.30656   -45.536232  -48.30839   -19.473827  -36.893684  -40.96555
  -45.322292   -3.6115377 -23.599463  -44.757507    3.4312665 -10.279822
  -27.091524  -10.139958   -4.5396423  -0.7777472 -38.611687  -52.298088
   -7.8376503 -49.413044  -20.772432  -45.97284  ]]",[[0.9928571]]
170,"[[-17.63769     26.942484   -11.778213   -63.65957    -35.385937
  -60.644855   -40.368797   -54.170876    16.981916   -58.405666
   25.41951    -10.51071     30.659634    -0.7807045  -59.231457
   21.78012     28.496878   -64.92114     -7.4568586  -23.97686
    3.0381062   -6.234805   -45.25997    -50.234634   -31.895384
   31.92984    -14.840132    26.993713     1.6117179   38.042698
    2.7454925  -56.940193    21.793278   -56.44573     24.405962
  -38.86984    -63.637962    20.64308    -39.3125      -9.309056
  -60.4135     -18.079258   -61.747078   -60.885265   -62.119022
  -23.571682   -48.22047    -55.582394   -58.28201     -1.4579253
  -30.928896   -57.85685      6.5184865   -6.0449724  -34.51174
   -9.673091    -5.411085    -0.89840615 -50.994892   -67.00611
   -9.934473   -62.826866   -25.106941   -60.130047  ]]",[[1.0896944e-05]]
171,"[[ -9.229825  -12.097122   -3.3600006 -21.888248  -14.539024  -21.34389
  -16.024017  -23.975163   -6.853642  -20.76955    -8.413719   -9.96622
   -7.3795223  -5.4387355 -19.479542   -8.975165   33.60013   -21.022146
   -8.015686  -13.440862   -6.0018106  -4.1114554 -10.3345175 -18.173534
  -11.6010895  -2.8220093  -3.561551   -9.301586   -5.3063297  40.404533
  -10.811176  -20.66131    -2.4259179 -20.38732    -6.778005  -18.310583
  -21.295156  -16.243452  -13.377114   -5.4142156 -21.519407   23.486242
  -22.619566  -18.003847  -22.03543   -11.386361  -16.229889  -14.396727
  -21.018188   -6.6750364  -9.930259  -20.16029    -2.8392692 -16.10709
  -13.2458315 -10.2951565  -3.473714   -0.5218118 -15.641017  -23.81877
   -4.4760337 -23.645868  -12.5176    -19.882626 ]]",[[1.]]
172,"[[-17.93081    24.658669  -11.787517  -64.252014  -35.902554  -61.218792
  -41.032677  -55.117992   15.673639  -58.943428   23.676565  -11.059301
   29.035923   -1.1365591 -59.617855   20.056883   31.567944  -65.44468
   -7.8221374 -24.598871    2.526248   -6.266769  -45.172897  -50.738403
  -32.134888   31.044758  -14.722176   25.099413    1.2245876  41.643536
    1.2568583 -57.46454    21.589024  -57.00365    22.945358  -39.76412
  -64.19076    17.83951   -39.478336   -9.562135  -61.015762  -15.226459
  -62.48572   -60.968864  -62.803772  -23.979774  -48.43578   -55.71381
  -58.812683   -1.9263713 -31.16005   -58.37551     6.585425   -7.2862225
  -34.83388   -10.217432   -5.3212748  -0.9068566 -51.356895  -67.87813
   -9.847714  -63.650246  -25.525805  -60.502144 ]]",[[0.00051309]]
173,"[[ -9.045867   -15.454423    -2.8841033  -19.683424   -13.627017
  -19.296574   -14.892107   -22.629215    -8.877232   -18.893482
  -11.26195    -10.38417    -10.565779    -6.067145   -17.348257
  -11.602352    35.359386   -18.591578    -8.476137   -13.269
   -6.9711094   -4.233435    -8.133074   -16.54438    -10.603074
   -5.618528    -2.9318044  -12.354247    -6.100473    42.213184
  -12.210613   -18.873177    -4.533617   -18.565271    -9.38211
  -17.548752   -19.047676   -19.463398   -12.061567    -5.3820148
  -19.530115    27.684908   -20.609343   -15.659825   -19.927322
  -10.983539   -14.528585   -11.87148    -19.137236    -7.3882833
   -8.735503   -18.17552     -3.8024004  -17.634163   -12.285348
  -10.875432    -3.58447     -0.50142086 -13.630734   -21.469408
   -4.360212   -21.671654   -12.212041   -17.736925  ]]",[[1.]]
174,"[[-12.545956    10.843687    -7.4411983  -41.392567   -23.772387
  -39.654644   -26.861906   -37.044544     7.025724   -38.207336
   11.167421    -8.988505    14.307695    -2.2439349  -38.238117
    8.985541    25.94057    -41.81298     -6.7166557  -17.264408
   -0.39800397  -4.6630573  -27.683832   -33.002827   -21.003626
   16.228632    -9.1103115   11.723435    -0.9337776   33.268482
   -1.8414419  -37.369316    10.80275    -37.03536     11.142159
  -26.82026    -41.199738     6.1193376  -25.557467    -6.7746596
  -39.5469      -2.369032   -40.627613   -38.62103    -40.640816
  -16.431292   -31.338707   -34.66161    -38.26971     -3.0324676
  -19.89492    -37.765457     2.4162655   -8.481732   -22.93087
   -8.602077    -4.1117854   -0.69203025 -32.566704   -43.892
   -6.89793    -41.517834   -17.561596   -38.86145   ]]",[[0.90582186]]
175,"[[-10.040067    -7.903281    -4.2622547  -26.285683   -16.698587
  -25.486637   -18.566103   -27.12642     -4.290148   -24.686968
   -4.7695956   -9.91053     -3.2144632   -4.8700447  -23.642828
   -5.6740856   32.942192   -25.681686    -7.8150835  -14.449645
   -4.9369736   -4.2139645  -14.089856   -21.535967   -13.697704
    1.0424997   -4.7063675   -5.387827    -4.4777083   40.04232
   -9.3847065  -24.410093     0.46799305 -24.140062    -3.3901005
  -20.442257   -25.763628   -12.406818   -16.04791     -5.792209
  -25.59932     18.762714   -26.750229   -22.461409   -26.283937
  -12.59187    -19.545559   -18.806358   -24.908834    -6.0200596
  -12.15857    -24.12357     -1.6179372  -14.817443   -15.428855
  -10.061227    -3.5274918   -0.5687321  -19.40674    -28.472412
   -4.919878   -27.7677     -13.718339   -24.089108  ]]",[[1.]]
176,"[[ -9.0542345    4.2671375   -4.8747888  -27.633554   -16.269783
  -26.582027   -18.192606   -25.674397     2.9318464  -25.722738
    5.014789    -7.1802998    6.8622584   -2.4801898  -25.467863
    3.6832702   20.689135   -27.65454     -5.6127553  -12.49018
   -1.5542895   -3.6513515  -17.641438   -22.207891   -14.2365885
    8.438008    -5.915431     5.1979265   -1.7371519   26.068918
   -2.733746   -25.241562     4.9945903  -24.931833     5.2118382
  -18.67386    -27.412638     1.1385374  -17.22861     -4.901592
  -26.555222     3.1409717  -27.303274   -25.54046    -27.210985
  -11.612382   -21.080183   -22.372652   -25.809628    -3.174373
  -13.119728   -25.290318     0.2150688   -8.115962   -15.672415
   -7.1018734   -3.3307836   -0.53273416 -21.40562    -29.248344
   -5.0966206  -27.996603   -12.540254   -25.930618  ]]",[[0.99696356]]
177,"[[ -9.530479     4.1273932   -5.1350985  -29.188765   -17.196606
  -28.059618   -19.28179    -27.117294     2.897024   -27.149012
    5.011854    -7.565179     7.00813     -2.6087728  -26.866837
    3.6078138   22.259638   -29.207754    -5.880832   -13.203236
   -1.6455896   -3.8117661  -18.596376   -23.437895   -14.997498
    8.862014    -6.212343     5.182127    -1.8199756   28.006609
   -3.1422586  -26.642536     5.395164   -26.321304     5.265562
  -19.804832   -28.950563     0.73097235 -18.127577    -5.183912
  -28.038294     3.6490126  -28.852102   -26.888824   -28.748945
  -12.252113   -22.180273   -23.6002     -27.22656     -3.3554995
  -13.852001   -26.687801     0.37712547  -8.624315   -16.524752
   -7.479255    -3.4210217   -0.5506199  -22.607595   -30.942818
   -5.288249   -29.60061    -13.231401   -27.34222   ]]",[[0.9988304]]
178,"[[-12.626635    1.9440734  -6.6739373 -38.65184   -22.979002  -37.147938
  -25.960188  -36.44846     1.7736378 -35.81031     3.8828294 -10.401351
    6.777566   -3.7304854 -35.28793     2.1135168  33.33906   -38.64054
   -7.8544106 -17.83167    -2.6087408  -4.8081656 -24.100777  -31.066988
  -19.643822   10.524636   -7.8453393   3.9023218  -2.684606   41.536613
   -6.3933725 -35.118504    7.3956084 -34.819923    4.72054   -26.911997
  -38.275654   -3.5684721 -23.55708    -7.0582604 -37.14764     8.478737
  -38.459286  -34.79996   -38.25506   -16.323223  -28.896608  -30.73666
  -35.957367   -4.786394  -18.322508  -35.28091     1.1771119 -12.694585
  -21.732512  -10.201378   -4.0045414  -0.687908  -29.812761  -41.49728
   -6.422506  -39.54406   -17.545593  -35.85016  ]]",[[0.99999905]]
179,"[[-11.503335    5.40751    -6.354872  -36.140457  -21.177406  -34.708054
  -23.848246  -33.367992    3.728738  -33.463787    6.493187   -9.005405
    9.120448   -2.8915787 -33.200653    4.723249   27.171606  -36.27664
   -6.832343  -16.014294   -1.6230931  -4.387587  -23.197279  -28.97372
  -18.426006   11.622269   -7.638094    6.7069845  -1.8803921  34.255405
   -3.8712249 -32.8077      7.6876807 -32.50337     6.8677425 -24.343683
  -35.86618     0.8497291 -22.25647    -6.313543  -34.66576     3.4913383
  -35.73731   -33.141132  -35.630814  -14.936723  -27.273968  -29.405334
  -33.575783   -3.7594469 -17.23538   -33.015984    1.2528006  -9.984264
  -20.253384   -8.777849   -3.8318172  -0.6378485 -28.099333  -38.51583
   -6.1567516 -36.646214  -16.01233   -33.754066 ]]",[[0.9997018]]
180,"[[-17.809988   24.241695  -11.678987  -63.712357  -35.61973   -60.706326
  -40.705944  -54.715134   15.420125  -58.453815   23.310232  -11.034192
   28.612118   -1.1799974 -59.102745   19.72337    31.54227   -64.88297
   -7.8166933 -24.446415    2.4305682  -6.2338185 -44.73593   -50.3188
  -31.872955   30.633104  -14.576942   24.70252     1.1539505  41.577194
    1.1288599 -56.98781    21.294922  -56.53485    22.611624  -39.475
  -63.647305   17.456015  -39.13974    -9.501381  -60.5111    -14.786897
  -61.97499   -60.426674  -62.285645  -23.80965   -48.02921   -55.199608
  -58.329357   -1.9665651 -30.89069   -57.88728     6.4657984  -7.3786826
  -34.5513    -10.204946   -5.297701   -0.9001909 -50.9103    -67.311676
   -9.78141   -63.13782   -25.343143  -59.978775 ]]",[[0.00075151]]
