,encoding,probabilities
87,"[[ -9.294164    -6.5293074   -3.9658725  -24.356836   -15.41709
  -23.626884   -17.091917   -25.050537    -3.529154   -22.887932
   -3.8010337   -9.115993    -2.4209785   -4.444601   -21.963446
   -4.659811    29.664227   -23.817295    -7.2302     -13.290854
   -4.4685626   -3.9373264  -13.16036    -19.96534    -12.729495
    1.2232711   -4.434275    -4.327078    -4.0866055   36.10134
   -8.194607   -22.639734     0.39725313 -22.370243    -2.6117954
  -18.777935   -23.884789   -10.51246    -14.948041    -5.3223205
  -23.72084     16.555235   -24.74116    -20.974306   -24.323874
  -11.639874   -18.222485   -17.53962    -23.102213    -5.498766
  -11.266809   -22.377323    -1.6209906  -13.463401   -14.334791
   -9.266127    -3.3882139   -0.53425616 -18.021332   -26.296772
   -4.689752   -25.653805   -12.677116   -22.383837  ]]",[[0.99999976]]
88,"[[ -8.862845   -11.130519    -3.2498536  -21.017717   -13.929441
  -20.507137   -15.320045   -22.942875    -6.305484   -19.961298
   -7.697093    -9.519423    -6.733864    -5.191079   -18.732124
   -8.259413    31.73592    -20.2002      -7.684489   -12.840249
   -5.700684    -3.9544995   -9.988479   -17.458858   -11.168499
   -2.5468857   -3.4625115   -8.520174    -5.0585055   38.181965
  -10.079745   -19.84141     -2.3061786  -19.56804     -6.1743464
  -17.484858   -20.466963   -15.00378    -12.887626    -5.173644
  -20.662449    22.014637   -21.695574   -17.39195    -21.14794
  -10.9066     -15.638298   -13.895511   -20.200895    -6.3597536
   -9.530293   -19.36783     -2.7782063  -15.286717   -12.751088
   -9.838353    -3.3937802   -0.50855255 -15.047565   -22.82988
   -4.372914   -22.654697   -11.994632   -19.126951  ]]",[[1.]]
89,"[[-14.170643     8.757436    -8.1630945  -45.94428    -26.674011
  -44.032505   -30.180988   -41.700516     5.88249    -42.38901
    9.803456   -10.622374    13.321063    -3.0219765  -42.24118
    7.473781    32.38509    -46.281124    -7.8956423  -19.726366
   -1.1890032   -5.2356677  -30.064451   -36.684975   -23.265982
   16.398157    -9.837018    10.207757    -1.625206    41.08073
   -3.9904084  -41.504505    11.311904   -41.174927    10.132698
  -30.463274   -45.643097     2.937868   -28.187735    -7.791052
  -43.95042      1.3520631  -45.297314   -42.293762   -45.222073
  -18.540394   -34.50532    -37.843304   -42.482704    -4.007648
  -21.998135   -41.891468     2.5860233  -11.027274   -25.491722
  -10.213652    -4.438963    -0.75648373 -35.907585   -48.96213
   -7.464163   -46.384827   -19.82358    -42.914085  ]]",[[0.9994493]]
90,"[[-15.878286    15.275496    -9.746634   -54.02972    -30.788729
  -51.62198    -35.045906   -47.665123     9.894471   -49.698956
   15.540122   -10.928887    19.877972    -2.2902985  -49.876694
   12.636101    32.544167   -54.724304    -7.9453626  -21.980177
    0.31943807  -5.7108054  -36.609585   -42.90128    -27.190596
   22.601467   -11.964007    16.365976    -0.4624343   41.93049
   -1.9611611  -48.55458     15.741014   -48.168793    15.448459
  -34.691982   -53.82151      8.945064   -33.158318    -8.620526
  -51.484386    -5.3757467  -52.917976   -50.443645   -52.99813
  -21.001894   -40.600838   -45.624462   -49.70341     -3.218123
  -26.019392   -49.1671       4.3245993   -9.601797   -29.627695
  -10.316365    -4.8242807   -0.83135176 -42.684784   -57.349022
   -8.509822   -54.05929    -22.382818   -50.645866  ]]",[[0.83604234]]
91,"[[ -6.5817094   -6.4235764   -2.4456732  -15.457722   -10.153612
  -15.124284   -11.037893   -16.732552    -3.6212654  -14.775049
   -4.2921667   -6.9197      -3.7425117   -3.757245   -13.927176
   -4.7510767   21.466993   -14.875462    -5.739864    -9.339398
   -4.057528    -3.0788894   -7.5977106  -12.866637    -8.359849
   -1.4424298   -2.7196276   -4.7877064   -3.6594613   25.91282
   -6.256226   -14.680791    -2.0226316  -14.432436    -3.4138827
  -12.540227   -15.096943    -8.750134    -9.725407    -3.7248263
  -15.20706     14.5385275  -15.862342   -13.204899   -15.501147
   -8.008773   -11.841172   -10.453651   -14.970571    -4.5738516
   -7.0240364  -14.315501    -2.5670934  -10.79998     -9.489546
   -7.204343    -2.8653421   -0.41800326 -11.141774   -16.54414
   -3.6107225  -16.515957    -8.85394    -14.251199  ]]",[[0.9999882]]
92,"[[-11.454759    13.409502    -7.045969   -38.682407   -21.924309
  -37.01539    -24.743916   -33.938328     8.493311   -35.705307
   13.022267    -7.708266    15.935503    -1.5464362  -35.929153
   10.896699    20.627876   -39.20492     -5.7806935  -15.539014
    0.42901468  -4.288919   -26.541252   -30.763369   -19.651415
   16.83502     -8.807847    13.761917    -0.26016888  26.919312
    0.19831333 -34.888107    10.878276   -34.525043    12.645544
  -24.361254   -38.58291      9.5791855  -24.066614    -6.052244
  -36.88098     -6.251903   -37.735283   -36.688877   -37.85223
  -15.028097   -29.508257   -33.006424   -35.724632    -2.145874
  -18.654394   -35.29475      2.4431758   -6.2199783  -21.382332
   -7.322643    -3.9231727   -0.64352846 -30.668823   -40.744766
   -6.593109   -38.47749    -16.055166   -36.52639   ]]",[[0.06081762]]
93,"[[-11.885531    5.9091682  -6.628776  -37.724274  -22.031355  -36.199966
  -24.89333   -34.69294     4.072966  -34.88625     7.0027986  -9.205829
    9.825363   -2.8542893 -34.64165     5.140338   28.07706   -37.906082
   -6.9345064 -16.575865   -1.482952   -4.4795713 -24.345371  -30.207773
  -19.16965    12.472086   -7.9747467   7.258094   -1.7698618  35.42049
   -3.930749  -34.178535    8.448564  -33.870083    7.3992987 -25.352634
  -37.456974    1.1060579 -23.150476   -6.5216293 -36.150093    3.0911236
  -37.277237  -34.589718  -37.196278  -15.471782  -28.407898  -30.81219
  -34.994648   -3.7431428 -17.99844   -34.436386    1.6076194 -10.095153
  -21.070877   -8.944216   -3.871335   -0.6495134 -29.394043  -40.245987
   -6.312351  -38.22248   -16.570623  -35.21096  ]]",[[0.9997023]]
94,"[[-15.569655    11.42374     -9.207694   -51.583397   -29.720669
  -49.361237   -33.771416   -46.33158      7.583293   -47.496105
   12.301404   -11.289656    16.395567    -2.880179   -47.463478
    9.625864    34.58757    -52.08618     -8.2765665  -21.685667
   -0.6335986   -5.664503   -34.24949    -41.080196   -26.012707
   19.681522   -11.160788    12.885431    -1.2212555   44.08545
   -3.6532938  -46.447212    13.824462   -46.100033    12.541247
  -33.835266   -51.29396      4.9467854  -31.569601    -8.538487
  -49.249825    -0.90687525 -50.749203   -47.67735    -50.72645
  -20.48127    -38.687756   -42.881767   -47.57769     -3.8857782
  -24.763474   -46.973278     3.5722716  -11.134585   -28.434029
  -10.768529    -4.7241764   -0.8244077  -40.49574    -54.950245
   -8.169276   -51.920364   -21.847784   -48.19707   ]]",[[0.9977849]]
95,"[[-16.3341      15.702708   -10.040884   -55.562378   -31.671343
  -53.097263   -36.046097   -48.994915    10.146359   -51.094257
   15.981649   -11.228628    20.444294    -2.3525026  -51.294277
   12.9865      33.436947   -56.28201     -8.147465   -22.586117
    0.32706347  -5.8479943  -37.643387   -44.115696   -27.96134
   23.273758   -12.309473    16.820524    -0.4663595   43.08546
   -2.031505   -49.92532     16.240461   -49.533184    15.8896055
  -35.668682   -55.340183     9.147451   -34.09412     -8.882114
  -52.942142    -5.605979   -54.422      -51.849194   -54.499214
  -21.599588   -41.730812   -46.897354   -51.108196    -3.322354
  -26.776894   -50.558266     4.505743    -9.822498   -30.461779
  -10.584811    -4.9162035   -0.8506315  -43.875465   -59.002903
   -8.71508    -55.58479    -23.00494    -52.086464  ]]",[[0.8454851]]
96,"[[-15.415924    18.086145    -9.721823   -53.143063   -30.039288
  -50.77053    -34.136387   -46.373524    11.507227   -48.86414
   17.684542   -10.129315    21.925093    -1.7742126  -49.24699
   14.757125    28.63773    -53.944824    -7.360149   -21.084795
    1.0293927   -5.575159   -36.683514   -42.14379    -26.795366
   23.772211   -12.049041    18.70213      0.1089301   37.33751
   -0.14550671 -47.711296    16.207148   -47.31638     17.260487
  -33.480198   -52.98954     12.307065   -32.79668     -8.267123
  -50.575966    -9.09678    -51.86765    -50.15235    -52.032608
  -20.38085    -40.1966     -45.390266   -48.87525     -2.5487835
  -25.693665   -48.38145      4.4129395   -7.905186   -29.091564
   -9.492525    -4.8096647   -0.8173338  -42.15384    -56.188984
   -8.499758   -52.892212   -21.708353   -50.02819   ]]",[[0.0522068]]
97,"[[-10.543619   -13.702344    -3.8678076  -25.155165   -16.689095
  -24.515448   -18.388083   -27.549921    -7.746269   -23.811953
   -9.547078   -11.343552    -8.272067    -6.1637497  -22.377653
  -10.167742    38.37829    -24.18029     -9.084384   -15.333483
   -6.7375526   -4.6660695  -11.990764   -20.86894    -13.2787895
   -3.0024133   -4.0714097  -10.525818    -5.973375    46.153522
  -12.354721   -23.679228    -2.4938436  -23.39131     -7.6554613
  -20.998476   -24.449532   -18.591011   -15.314706    -6.198468
  -24.709856    26.581354   -25.990498   -20.66019    -25.31606
  -13.012706   -18.63152    -16.562984   -24.119232    -7.526563
  -11.420215   -23.156645    -3.0436828  -18.340826   -15.174521
  -11.695065    -3.879147    -0.58065253 -17.982563   -27.420233
   -5.043736   -27.151873   -14.294513   -22.826786  ]]",[[1.]]
98,"[[-1.1239017e+01 -2.4557145e+00 -5.4816022e+00 -3.2406082e+01
  -1.9743069e+01 -3.1253546e+01 -2.2148220e+01 -3.1601004e+01
  -9.5683891e-01 -3.0166553e+01 -2.2940671e-02 -9.9868317e+00
   2.2066293e+00 -4.1728911e+00 -2.9424095e+01 -1.3820984e+00
   3.2496620e+01 -3.2135212e+01 -7.6770401e+00 -1.5970756e+01
  -3.5993526e+00 -4.4329648e+00 -1.9170759e+01 -2.6232237e+01
  -1.6626619e+01  6.1046724e+00 -6.2973638e+00 -2.9258415e-01
  -3.4448819e+00  4.0057896e+01 -7.5943551e+00 -2.9664789e+01
   4.1833358e+00 -2.9396893e+01  1.0507226e+00 -2.3488052e+01
  -3.1977926e+01 -7.4332428e+00 -1.9770643e+01 -6.3711929e+00
  -3.1300455e+01  1.2847123e+01 -3.2514576e+01 -2.8650309e+01
  -3.2201077e+01 -1.4345204e+01 -2.4166704e+01 -2.4838806e+01
  -3.0350201e+01 -5.2389536e+00 -1.5230080e+01 -2.9639730e+01
  -8.1316613e-02 -1.3366800e+01 -1.8522734e+01 -9.9382410e+00
  -3.6940966e+00 -6.2217206e-01 -2.4611227e+01 -3.4917313e+01
  -5.6119900e+00 -3.3537804e+01 -1.5497456e+01 -2.9922974e+01]]",[[0.9999999]]
99,"[[-16.076958    15.636283    -9.89303    -54.83801    -31.227404
  -52.385212   -35.559082   -48.3239      10.128324   -50.439243
   15.885053   -11.025479    20.299698    -2.2690816  -50.627132
   12.934311    32.883747   -55.551704    -8.0033     -22.263819
    0.39395604  -5.771074   -37.200573   -43.529755   -27.578936
   23.063847   -12.153952    16.732252    -0.41063187  42.388733
   -1.9221344  -49.27217     16.086157   -48.878902    15.779649
  -35.175148   -54.635235     9.224155   -33.64714     -8.726827
  -52.247467    -5.6685357  -53.69502    -51.21569    -53.78726
  -21.279694   -41.1958     -46.35258    -50.431427    -3.2067764
  -26.410362   -49.89359      4.4590282   -9.625008   -30.052681
  -10.405081    -4.867576    -0.83902156 -43.342735   -58.203
   -8.612296   -54.853523   -22.681068   -51.405357  ]]",[[0.8131588]]
100,"[[-12.724129     8.410086    -7.3227177  -41.23708    -23.883293
  -39.531883   -27.02232    -37.42866      5.6050177  -38.073925
    9.216808    -9.5023155   12.363473    -2.6702383  -37.955917
    7.121777    28.505241   -41.555237    -7.103918   -17.661499
   -1.0091445   -4.739016   -27.074059   -32.948402   -20.919497
   14.866504    -8.865103     9.626121    -1.4153527   36.200115
   -3.2239118  -37.267136    10.100964   -36.95076      9.4584055
  -27.259928   -40.987797     3.3369055  -25.33996     -6.950874
  -39.447895     0.67888606 -40.63039    -38.0683     -40.59442
  -16.633043   -31.095947   -34.067177   -38.171925    -3.5522056
  -19.752546   -37.62811      2.1916351   -9.775569   -22.901096
   -9.152239    -4.09832     -0.69275445 -32.27487    -43.910664
   -6.8170333  -41.598293   -17.773056   -38.56826   ]]",[[0.99706644]]
101,"[[-16.202713    20.678617   -10.398988   -56.702106   -31.882479
  -54.113754   -36.29463    -49.087784    13.124229   -52.10615
   19.977543   -10.340128    24.566341    -1.5029905  -52.60714
   16.822245    29.044098   -57.641685    -7.450143   -22.13812
    1.6083673   -5.8048244  -39.495857   -44.88768    -28.51504
   26.326307   -12.956216    21.159582     0.54046905  38.108086
    0.5912055  -50.839653    17.99725    -50.4138      19.405762
  -35.392662   -56.592598    14.667478   -34.98047     -8.64672
  -53.91479    -11.624946   -55.23339    -53.71676    -55.46392
  -21.496593   -42.87707    -48.774067   -52.059204    -2.2605925
  -27.451206   -51.585617     5.0999613   -7.4836984  -30.937819
   -9.645256    -4.9981747   -0.8440029  -45.13087    -59.884754
   -8.966641   -56.295765   -22.900797   -53.42187   ]]",[[0.0057646]]
102,"[[-15.881609    12.101869    -9.443487   -52.76129    -30.361692
  -50.48288    -34.505905   -47.277832     7.986252   -48.565475
   12.915008   -11.442537    17.114758    -2.865915   -48.566143
   10.163046    34.890663   -53.30082     -8.374955   -22.085169
   -0.5384227   -5.76107    -35.11442    -42.00467    -26.61023
   20.374323   -11.450808    13.535926    -1.1470014   44.525414
   -3.5069194  -47.489315    14.313426   -47.1376      13.115267
  -34.518124   -52.467564     5.5056376  -32.30495     -8.708959
  -50.35688     -1.5236969  -51.88365    -48.8065     -51.869167
  -20.899183   -39.58193    -43.92504    -48.650265    -3.8881085
  -25.347685   -48.044956     3.7458022  -11.118275   -29.055906
  -10.887026    -4.8050995   -0.83863306 -41.432987   -56.193974
   -8.34385    -53.069122   -22.277996   -49.318623  ]]",[[0.99651897]]
103,"[[-14.420313    18.502974    -9.189148   -50.27588    -28.267952
  -47.991356   -32.138355   -43.580902    11.752225   -46.254517
   17.840101    -9.25822     21.85503     -1.3883557  -46.665104
   15.043028    25.629282   -51.09486     -6.752946   -19.68516
    1.3456053   -5.226815   -34.982082   -39.823967   -25.327898
   23.212313   -11.490298    18.900614     0.39314005  33.632454
    0.69059294 -45.133537    15.64583    -44.728077    17.297293
  -31.356833   -50.194134    13.343255   -31.078278    -7.6487775
  -47.826904   -10.226705   -48.95792    -47.712715   -49.17753
  -19.107094   -38.12512    -43.289196   -46.2067      -2.064442
  -24.314453   -45.76583      4.2346954   -6.7955317  -27.49093
   -8.677136    -4.6111684   -0.77464145 -40.04328    -53.02532
   -8.115647   -49.905922   -20.378601   -47.399246  ]]",[[0.00730815]]
104,"[[ -6.794198  -10.082245   -2.179689  -14.746483  -10.100149  -14.477398
  -10.97543   -16.78318    -5.7844615 -14.2255125  -7.250944   -7.685665
   -6.8730984  -4.445189  -13.101393   -7.5667963  24.937492  -13.94763
   -6.428273   -9.837311   -5.1062255  -3.281936   -6.2787347 -12.398274
   -8.06122    -3.8571162  -2.3063483  -7.988882   -4.4811945  29.848124
   -8.160516  -14.189286   -3.666022  -13.941743   -6.045638  -12.855166
  -14.315825  -12.649979   -9.2102995  -3.9219959 -14.621224   19.377825
  -15.360145  -12.039865  -14.885967   -8.185683  -11.150092   -9.133554
  -14.405816   -5.413475   -6.5645466 -13.670058   -3.2822106 -12.828372
   -9.260748   -8.095014   -2.9961193  -0.4067761 -10.305707  -15.874104
   -3.6072414 -16.10879    -9.135213  -13.426747 ]]",[[0.99999845]]
105,"[[-1.54199562e+01  1.39870768e+01 -9.37407494e+00 -5.20671501e+01
  -2.97501526e+01 -4.97685890e+01 -3.38446388e+01 -4.61307564e+01
   9.09059620e+00 -4.79102135e+01  1.43838758e+01 -1.07656975e+01
   1.85387440e+01 -2.39661670e+00 -4.80321121e+01  1.16062412e+01
   3.21778564e+01 -5.26979179e+01 -7.85608673e+00 -2.13627300e+01
   5.40819652e-02 -5.57156420e+00 -3.50905304e+01 -4.13795242e+01
  -2.62348824e+01  2.12857513e+01 -1.14729471e+01  1.51308270e+01
  -6.60281539e-01  4.13418617e+01 -2.29266977e+00 -4.68226089e+01
   1.48223782e+01 -4.64527206e+01  1.43676214e+01 -3.36041031e+01
  -5.18444328e+01  7.80571938e+00 -3.19489632e+01 -8.39019966e+00
  -4.96396637e+01 -4.16059065e+00 -5.10486221e+01 -4.85040550e+01
  -5.11019974e+01 -2.03621597e+01 -3.91251030e+01 -4.37921181e+01
  -4.79361496e+01 -3.32399368e+00 -2.50517673e+01 -4.73967247e+01
   3.98671412e+00 -9.74921322e+00 -2.86016521e+01 -1.01874266e+01
  -4.71022463e+00 -8.11239600e-01 -4.10633316e+01 -5.53028946e+01
  -8.24213123e+00 -5.21679382e+01 -2.17028999e+01 -4.87770576e+01]]",[[0.9318205]]
106,"[[-11.242572    11.063574    -6.735434   -37.321327   -21.325544
  -35.741863   -24.071404   -33.131126     7.088811   -34.47563
   11.086496    -7.886647    13.870815    -1.8523605  -34.561382
    9.084212    21.979197   -37.73822     -5.9360695  -15.364543
   -0.1033809   -4.213154   -25.182663   -29.739296   -18.967865
   15.194084    -8.339472    11.673533    -0.6669698   28.367146
   -0.8778818  -33.712692     9.903558   -33.371216    10.915245
  -23.910246   -37.187443     7.1165333  -23.14107     -5.9995694
  -35.63661     -3.6192913  -36.528633   -35.087242   -36.58785
  -14.717164   -28.36294    -31.498114   -34.502605    -2.5164523
  -17.944386   -34.06098      2.136907    -7.0524597  -20.70627
   -7.545006    -3.8062797   -0.62601185 -29.460825   -39.436607
   -6.341587   -37.29858    -15.749228   -35.13652   ]]",[[0.5236745]]
107,"[[-13.496555    7.757886   -7.6890044 -43.414257  -25.268955  -41.62827
  -28.562595  -39.600334    5.2548146 -40.087925    8.837977  -10.239943
   12.133049   -3.0162854 -39.90109     6.660088   31.206366  -43.696285
   -7.650344  -18.803104   -1.3353735  -5.030164  -28.275318  -34.702354
  -22.016201   15.086449   -9.256106    9.188084   -1.7222505  39.50746
   -4.03824   -39.260063   10.332549  -38.947105    9.193855  -28.912624
  -43.118004    2.2397149 -26.65059    -7.4175844 -41.56184     2.103094
  -42.84243   -39.91792   -42.75573   -17.62542   -32.643646  -35.639694
  -40.19014    -3.9660249 -20.7672    -39.60507     2.2166688 -10.858416
  -24.142334   -9.88229    -4.2903166  -0.7270053 -33.887768  -46.269653
   -7.1329174 -43.88934   -18.85955   -40.541157 ]]",[[0.99962366]]
